lag,period,horizon,target_pct,target_label,n,target_hits,target_hit_rate,target_hit_wilson_lower_95,target_hit_wilson_upper_95,mean_target_zero_return,entry_dates,codes,events,retention_vs_parent_crosses
3,full_period,T+14,11,target_11pct,19348,5228,0.2702088071118462,0.2639975769244394,0.2765112705642667,0.029722968782303082,1164,2470,19400,0.3442279711842152
3,full_period,T+14,12,target_12pct,19348,4661,0.24090345255323548,0.2349295576985461,0.24698021568446873,0.028908414306388255,1164,2470,19400,0.3442279711842152
3,full_period,T+14,13,target_13pct,19348,4130,0.2134587554269175,0.20774220992456044,0.21928906548645774,0.027749638205499277,1164,2470,19400,0.3442279711842152
3,full_period,T+14,14,target_14pct,19348,3658,0.18906346909241264,0.18360798630855452,0.19464240201624444,0.026468885672937773,1164,2470,19400,0.3442279711842152
3,full_period,T+14,15,target_15pct,19348,3306,0.1708703741988836,0.16563208985364716,0.17623933183058152,0.02563055612983254,1164,2470,19400,0.3442279711842152
3,full_period,T+14,16,target_16pct,19348,2975,0.15376266280752532,0.14874855871891074,0.15891423240273625,0.024602026049204053,1164,2470,19400,0.3442279711842152
3,full_period,T+14,17,target_17pct,19348,2665,0.13774033491833781,0.1329560976907427,0.1426683989463112,0.02341585693611743,1164,2470,19400,0.3442279711842152
3,full_period,T+14,18,target_18pct,19348,2389,0.12347529460409344,0.11891425256371115,0.12818582704835013,0.022225553028736817,1164,2470,19400,0.3442279711842152
3,full_period,T+14,19,target_19pct,19348,2148,0.11101922679346703,0.10666947773554726,0.11552341164816904,0.021093653090758734,1164,2470,19400,0.3442279711842152
3,full_period,T+14,20,target_20pct,19348,1959,0.10125077527393012,0.09707895617047567,0.10558090851134351,0.020250155054786025,1164,2470,19400,0.3442279711842152
3,full_period,T+15,1,target_1pct,19293,16405,0.8503084020110921,0.8452043340866167,0.8552729916950285,0.008503084020110921,1163,2466,19400,0.3442279711842152
3,full_period,T+15,2,target_2pct,19293,15031,0.7790908619706629,0.773181560971234,0.78488904059291,0.015581817239413258,1163,2466,19400,0.3442279711842152
3,full_period,T+15,3,target_3pct,19293,13594,0.7046078888716115,0.6981299876396736,0.7110043237493987,0.021138236666148346,1163,2466,19400,0.3442279711842152
3,full_period,T+15,4,target_4pct,19293,12182,0.6314207225418546,0.6245877900340514,0.6382013287821594,0.025256828901674182,1163,2466,19400,0.3442279711842152
3,full_period,T+15,5,target_5pct,19293,10870,0.5634167832892759,0.5564063495562771,0.5704019670959154,0.028170839164463796,1163,2466,19400,0.3442279711842152
3,full_period,T+15,6,target_6pct,19293,9675,0.5014772197169958,0.49442218478731426,0.5085316664792059,0.030088633183019745,1163,2466,19400,0.3442279711842152
3,full_period,T+15,7,target_7pct,19293,8643,0.4479863162805163,0.4409801679752452,0.45501317427201676,0.03135904213963614,1163,2466,19400,0.3442279711842152
3,full_period,T+15,8,target_8pct,19293,7697,0.39895298813040997,0.3920638708561295,0.4058823381234789,0.031916239050432796,1163,2466,19400,0.3442279711842152
3,full_period,T+15,9,target_9pct,19293,6865,0.35582853884828697,0.3491020436148875,0.36261243716314834,0.03202456849634583,1163,2466,19400,0.3442279711842152
3,full_period,T+15,10,target_10pct,19293,6134,0.3179391489141139,0.31140482221199123,0.3245459646774032,0.03179391489141139,1163,2466,19400,0.3442279711842152
3,full_period,T+15,11,target_11pct,19293,5476,0.28383351474628105,0.27751501684108737,0.29023808115812105,0.031221686622090915,1163,2466,19400,0.3442279711842152
3,full_period,T+15,12,target_12pct,19293,4913,0.25465194630176746,0.248553556273746,0.26084802372367705,0.030558233556212094,1163,2466,19400,0.3442279711842152
3,full_period,T+15,13,target_13pct,19293,4391,0.227595500958897,0.22173363199190813,0.23356583007135515,0.02958741512465661,1163,2466,19400,0.3442279711842152
3,full_period,T+15,14,target_14pct,19293,3888,0.2015238687606904,0.19592309793788554,0.20724348036889811,0.02821334162649666,1163,2466,19400,0.3442279711842152
3,full_period,T+15,15,target_15pct,19293,3530,0.18296791582439226,0.17757534836572522,0.188486712277401,0.02744518737365884,1163,2466,19400,0.3442279711842152
3,full_period,T+15,16,target_16pct,19293,3176,0.16461929197118125,0.159453298333822,0.16991882026200048,0.026339086715389,1163,2466,19400,0.3442279711842152
3,full_period,T+15,17,target_17pct,19293,2862,0.14834395894884156,0.1433983730586295,0.1534295596534264,0.025218473021303065,1163,2466,19400,0.3442279711842152
3,full_period,T+15,18,target_18pct,19293,2563,0.13284610998807858,0.12812974827077458,0.13770865711884112,0.023912299797854145,1163,2466,19400,0.3442279711842152
3,full_period,T+15,19,target_19pct,19293,2317,0.12009537137822009,0.1155837470333827,0.12475825795047955,0.022818120561861818,1163,2466,19400,0.3442279711842152
3,full_period,T+15,20,target_20pct,19293,2113,0.10952158814077645,0.1051923339812161,0.1140063145686067,0.02190431762815529,1163,2466,19400,0.3442279711842152
