lag,period,horizon,target_pct,target_label,n,target_hits,target_hit_rate,target_hit_wilson_lower_95,target_hit_wilson_upper_95,mean_realized_return,median_realized_return,entry_dates,codes,events,retention_vs_parent_crosses
6,year_2023,T+20,9,target_9pct,3389,1053,0.31071112422543523,0.29535165495374366,0.3264992443042705,-0.00356928485878267,-0.0031055900621117516,213,1186,18868,0.33482396365701306
6,year_2023,T+20,10,target_10pct,3389,937,0.2764827382708764,0.26168382188622513,0.29178781675437626,-0.003428113117011107,-0.005228758169934622,213,1186,18868,0.33482396365701306
6,year_2023,T+20,11,target_11pct,3389,829,0.2446149306580112,0.23043681992709011,0.2593713691731614,-0.0035183581819740093,-0.00800800800800805,213,1186,18868,0.33482396365701306
6,year_2023,T+20,12,target_12pct,3389,726,0.21422248450870462,0.20073662738641546,0.22835549409665049,-0.003730917446689739,-0.009345794392523477,213,1186,18868,0.33482396365701306
6,year_2023,T+20,13,target_13pct,3389,640,0.1888462673354972,0.17602403778627823,0.20237311461836097,-0.004052830481795022,-0.01122694466720131,213,1186,18868,0.33482396365701306
6,year_2023,T+20,14,target_14pct,3389,559,0.16494541162584833,0.15283076452009073,0.17781880072928608,-0.004338413290268772,-0.012232415902140747,213,1186,18868,0.33482396365701306
6,year_2023,T+20,15,target_15pct,3389,498,0.14694600177043377,0.13542549162921902,0.15926601415755276,-0.004429585778478325,-0.012836438923395366,213,1186,18868,0.33482396365701306
6,year_2023,T+20,16,target_16pct,3389,449,0.13248745942755974,0.12148825631054819,0.14431890662921296,-0.004163379763836449,-0.0130368098159509,213,1186,18868,0.33482396365701306
6,year_2023,T+20,17,target_17pct,3389,389,0.1147831218648569,0.10448441677182634,0.12595416308996266,-0.004508716504241397,-0.013267813267813233,213,1186,18868,0.33482396365701306
6,year_2023,T+20,18,target_18pct,3389,335,0.09884921805842431,0.08925025018090028,0.10935660491071376,-0.004810942947054132,-0.013405797101449402,213,1186,18868,0.33482396365701306
6,year_2023,T+20,19,target_19pct,3389,300,0.08852168781351431,0.07941812662264404,0.09855705500681959,-0.004738515910482306,-0.013476473676540035,213,1186,18868,0.33482396365701306
6,year_2023,T+20,20,target_20pct,3389,265,0.0781941575686043,0.06962511614694428,0.08771839202036891,-0.004923875151301546,-0.0135225005542009,213,1186,18868,0.33482396365701306
6,year_2024,T+20,1,target_1pct,3067,2644,0.8620802086729703,0.849422922370842,0.8738315756794643,-0.010975871220400104,0.01,178,1147,18868,0.33482396365701306
6,year_2024,T+20,2,target_2pct,3067,2489,0.8115422236713401,0.7973148386603901,0.8249901346733045,-0.008616151591216889,0.02,178,1147,18868,0.33482396365701306
6,year_2024,T+20,3,target_3pct,3067,2323,0.7574176719921748,0.7419313360099586,0.7722599527885258,-0.006279490131792932,0.03,178,1147,18868,0.33482396365701306
6,year_2024,T+20,4,target_4pct,3067,2165,0.7059015324421258,0.6895263177341037,0.7217615845790603,-0.004671212258491226,0.04,178,1147,18868,0.33482396365701306
6,year_2024,T+20,5,target_5pct,3067,2016,0.6573198565373329,0.6403353948040823,0.673910706329887,-0.002632737485327609,0.05,178,1147,18868,0.33482396365701306
6,year_2024,T+20,6,target_6pct,3067,1875,0.6113465927616564,0.593966137275166,0.6284484607294982,-0.0008908900451679436,0.06,178,1147,18868,0.33482396365701306
6,year_2024,T+20,7,target_7pct,3067,1736,0.5660254320182588,0.5484128193277128,0.5834728500601187,0.00108859586603153,0.07,178,1147,18868,0.33482396365701306
6,year_2024,T+20,8,target_8pct,3067,1594,0.5197261167264428,0.5020305039406445,0.5373723750616459,0.00224067978640335,0.08,178,1147,18868,0.33482396365701306
6,year_2024,T+20,9,target_9pct,3067,1470,0.4792957287251386,0.4616520922051316,0.4969911670238694,0.003586558505869789,0.048722044728434444,178,1147,18868,0.33482396365701306
6,year_2024,T+20,10,target_10pct,3067,1349,0.439843495272253,0.4223623641503863,0.45747513707403376,0.004408032540359584,0.030895983522141846,178,1147,18868,0.33482396365701306
6,year_2024,T+20,11,target_11pct,3067,1246,0.4062601891098794,0.38900595064256754,0.4237489631895234,0.005502692586047056,0.023395471037157556,178,1147,18868,0.33482396365701306
6,year_2024,T+20,12,target_12pct,3067,1147,0.3739810890120639,0.35702423296259345,0.391253242502113,0.006464639375351758,0.01829924650161474,178,1147,18868,0.33482396365701306
6,year_2024,T+20,13,target_13pct,3067,1088,0.35474404955983047,0.33800281758853024,0.37184870975824014,0.008031733844300675,0.01479899615920166,178,1147,18868,0.33482396365701306
6,year_2024,T+20,14,target_14pct,3067,1001,0.3263775676556896,0.31000909771645246,0.34318043833776796,0.00893015688887006,0.012499999999999956,178,1147,18868,0.33482396365701306
6,year_2024,T+20,15,target_15pct,3067,925,0.3015976524290838,0.28561112689928053,0.3180805776809883,0.009360579957363429,0.009419152276294973,178,1147,18868,0.33482396365701306
6,year_2024,T+20,16,target_16pct,3067,860,0.28040430388001303,0.26478883374882217,0.29656919917609326,0.010187615352950903,0.00832755031228305,178,1147,18868,0.33482396365701306
6,year_2024,T+20,17,target_17pct,3067,796,0.25953700684708186,0.24432965946617574,0.2753459890596226,0.010993943507544087,0.00746268656716409,178,1147,18868,0.33482396365701306
6,year_2024,T+20,18,target_18pct,3067,748,0.24388653407238345,0.22901505552261872,0.25939880470384163,0.011987647642035335,0.006503230898957657,178,1147,18868,0.33482396365701306
6,year_2024,T+20,19,target_19pct,3067,708,0.23084447342680142,0.21627367891181729,0.24608869106519482,0.01316577653476557,0.00627802690582957,178,1147,18868,0.33482396365701306
6,year_2024,T+20,20,target_20pct,3067,668,0.21780241278121942,0.203552379306364,0.2327585004211999,0.01391968410201015,0.005838563713326472,178,1147,18868,0.33482396365701306
6,year_2025,T+20,1,target_1pct,3614,3324,0.9197565024903155,0.9104469341270116,0.9281746351534125,0.0038777276740479543,0.01,221,1569,18868,0.33482396365701306
6,year_2025,T+20,2,target_2pct,3614,3128,0.8655229662423907,0.854010882467609,0.8762587899249025,0.009921259510187627,0.02,221,1569,18868,0.33482396365701306
6,year_2025,T+20,3,target_3pct,3614,2918,0.8074156059767571,0.794235407767737,0.8199429465305828,0.014680789776505148,0.03,221,1569,18868,0.33482396365701306
6,year_2025,T+20,4,target_4pct,3614,2710,0.7498616491422246,0.7354810784597386,0.7637115893452863,0.019678854924638133,0.04,221,1569,18868,0.33482396365701306
6,year_2025,T+20,5,target_5pct,3614,2492,0.689540675152186,0.6742611148343521,0.7044177084728928,0.023860595777494248,0.05,221,1569,18868,0.33482396365701306
6,year_2025,T+20,6,target_6pct,3614,2263,0.6261759822910902,0.6102757389469051,0.6418082660576256,0.026791545508894867,0.06,221,1569,18868,0.33482396365701306
6,year_2025,T+20,7,target_7pct,3614,2066,0.5716657443276149,0.5554646870466495,0.5877146052695205,0.029728603669658165,0.07,221,1569,18868,0.33482396365701306
6,year_2025,T+20,8,target_8pct,3614,1869,0.5171555063641394,0.5008538637286299,0.533420715899179,0.03206514058550605,0.08,221,1569,18868,0.33482396365701306
6,year_2025,T+20,9,target_9pct,3614,1706,0.4720531267293857,0.45581523634633486,0.4883503678083633,0.03455414464844448,0.05457910457348425,221,1569,18868,0.33482396365701306
6,year_2025,T+20,10,target_10pct,3614,1551,0.4291643608190371,0.41311072822711986,0.44536842685805583,0.036350153273924504,0.044731809701492486,221,1569,18868,0.33482396365701306
6,year_2025,T+20,11,target_11pct,3614,1416,0.39180962921970114,0.37601708377019627,0.40783193825442743,0.03837385263785903,0.041174538603539146,221,1569,18868,0.33482396365701306
6,year_2025,T+20,12,target_12pct,3614,1289,0.35666851134477034,0.34121074986019373,0.37243066550746634,0.039627855025426706,0.038461538461538436,221,1569,18868,0.33482396365701306
6,year_2025,T+20,13,target_13pct,3614,1156,0.3198671831765357,0.30485832377321276,0.3352585901347924,0.04086805850800438,0.036980768395102004,221,1569,18868,0.33482396365701306
6,year_2025,T+20,14,target_14pct,3614,1065,0.2946873270614278,0.2800477049537965,0.30976297111339235,0.04209453422187156,0.03523587611229595,221,1569,18868,0.33482396365701306
6,year_2025,T+20,15,target_15pct,3614,976,0.27006087437742116,0.255835076325776,0.2847749935014934,0.043075218914305165,0.034566753140858,221,1569,18868,0.33482396365701306
6,year_2025,T+20,16,target_16pct,3614,884,0.2446043165467626,0.23086570645516544,0.258885309730839,0.04395838209164194,0.03405927493686989,221,1569,18868,0.33482396365701306
6,year_2025,T+20,17,target_17pct,3614,799,0.2210846707249585,0.20785513266261157,0.23490654048526755,0.04441428058254065,0.03350093151668865,221,1569,18868,0.33482396365701306
6,year_2025,T+20,18,target_18pct,3614,719,0.19894853348090757,0.18625563789865296,0.21228077121334354,0.04471917276122562,0.03307801046993475,221,1569,18868,0.33482396365701306
6,year_2025,T+20,19,target_19pct,3614,658,0.18206972883231876,0.16982778269054138,0.19498686259409465,0.0450971534502879,0.032799692622950904,221,1569,18868,0.33482396365701306
6,year_2025,T+20,20,target_20pct,3614,602,0.16657443276148312,0.15478191614579273,0.17907504431372545,0.04562887474471457,0.0326864962381741,221,1569,18868,0.33482396365701306
6,year_2026,T+20,1,target_1pct,3114,2627,0.8436095054592164,0.830429258491837,0.8559430062184676,-0.010762453031345593,0.01,131,1464,18868,0.33482396365701306
6,year_2026,T+20,2,target_2pct,3114,2401,0.7710340398201669,0.7559476925948796,0.7854524862981083,-0.011037669707212885,0.02,131,1464,18868,0.33482396365701306
6,year_2026,T+20,3,target_3pct,3114,2183,0.7010276172125883,0.6847081533468726,0.7168516949789693,-0.0112619330940873,0.03,131,1464,18868,0.33482396365701306
6,year_2026,T+20,4,target_4pct,3114,2005,0.6438664097623635,0.6268795403925496,0.6604987536169986,-0.010797481077665212,0.04,131,1464,18868,0.33482396365701306
6,year_2026,T+20,5,target_5pct,3114,1815,0.5828516377649325,0.5654409955826533,0.6000581112353455,-0.011477059876575551,0.05,131,1464,18868,0.33482396365701306
6,year_2026,T+20,6,target_6pct,3114,1645,0.5282594733461785,0.5107017876322036,0.5457475201196718,-0.0115380240969518,0.06,131,1464,18868,0.33482396365701306
6,year_2026,T+20,7,target_7pct,3114,1505,0.4833012202954399,0.46578068793278476,0.5008629029411069,-0.011740365744653116,0.03397530864197529,131,1464,18868,0.33482396365701306
6,year_2026,T+20,8,target_8pct,3114,1361,0.43705844572896596,0.41972455507667455,0.45454744129414804,-0.012215855087290202,0.01335139975892563,131,1464,18868,0.33482396365701306
