lag,period,horizon,target_pct,target_label,n,target_hits,target_hit_rate,target_hit_wilson_lower_95,target_hit_wilson_upper_95,mean_target_zero_return,entry_dates,codes,events,retention_vs_parent_crosses
1,year_2025,T+6,1,target_1pct,3695,2973,0.8046008119079837,0.7915021883689085,0.8170667214216594,0.008046008119079837,219,1638,19927,0.3536165530948325
1,year_2025,T+6,2,target_2pct,3695,2535,0.6860622462787551,0.6709113660096857,0.7008266397486578,0.013721244925575103,219,1638,19927,0.3536165530948325
1,year_2025,T+6,3,target_3pct,3695,2093,0.5664411366711772,0.5504012571203462,0.5823430052995422,0.016993234100135316,219,1638,19927,0.3536165530948325
1,year_2025,T+6,4,target_4pct,3695,1716,0.4644113667117727,0.44837553228913446,0.4805211255185424,0.018576454668470906,219,1638,19927,0.3536165530948325
1,year_2025,T+6,5,target_5pct,3695,1391,0.37645466847090664,0.3609684768221182,0.3921974873543418,0.018822733423545332,219,1638,19927,0.3536165530948325
1,year_2025,T+6,6,target_6pct,3695,1131,0.3060893098782138,0.2914368559041226,0.3211445533673639,0.018365358592692827,219,1638,19927,0.3536165530948325
1,year_2025,T+6,7,target_7pct,3695,899,0.24330175913396482,0.22973786428221965,0.2573988652279059,0.01703112313937754,219,1638,19927,0.3536165530948325
1,year_2025,T+6,8,target_8pct,3695,733,0.1983761840324763,0.18583414777920101,0.21154475052236452,0.015870094722598104,219,1638,19927,0.3536165530948325
1,year_2025,T+6,9,target_9pct,3695,602,0.16292286874154263,0.1513664373203196,0.1751794737022016,0.014663058186738836,219,1638,19927,0.3536165530948325
1,year_2025,T+6,10,target_10pct,3695,484,0.13098782138024356,0.12049126808285446,0.14225088340587105,0.013098782138024357,219,1638,19927,0.3536165530948325
1,year_2025,T+6,11,target_11pct,3695,397,0.10744248985115021,0.09786190135659174,0.11783849522162347,0.011818673883626523,219,1638,19927,0.3536165530948325
1,year_2025,T+6,12,target_12pct,3695,323,0.08741542625169148,0.07873149814737537,0.09695637126557816,0.010489851150202976,219,1638,19927,0.3536165530948325
1,year_2025,T+6,13,target_13pct,3695,285,0.07713125845737483,0.06896102199405205,0.08617987400971303,0.010027063599458728,219,1638,19927,0.3536165530948325
1,year_2025,T+6,14,target_14pct,3695,249,0.06738836265223275,0.05974602955758599,0.07592931269010585,0.009434370771312586,219,1638,19927,0.3536165530948325
1,year_2025,T+6,15,target_15pct,3695,212,0.05737483085250338,0.05032576800367594,0.06534331066138503,0.008606224627875508,219,1638,19927,0.3536165530948325
1,year_2025,T+6,16,target_16pct,3695,183,0.04952638700947226,0.04298644833749899,0.05700204535739187,0.007924221921515562,219,1638,19927,0.3536165530948325
1,year_2025,T+6,17,target_17pct,3695,167,0.04519621109607578,0.03895722235744001,0.0523799141125294,0.007683355886332883,219,1638,19927,0.3536165530948325
1,year_2025,T+6,18,target_18pct,3695,144,0.03897158322056834,0.0331952012761458,0.045705609182999034,0.007014884979702301,219,1638,19927,0.3536165530948325
1,year_2025,T+6,19,target_19pct,3695,122,0.03301759133964818,0.027723763892718464,0.03928143038215939,0.006273342354533154,219,1638,19927,0.3536165530948325
1,year_2025,T+6,20,target_20pct,3695,110,0.029769959404600813,0.024759519936506214,0.035757156419680546,0.005953991880920163,219,1638,19927,0.3536165530948325
1,year_2025,T+7,1,target_1pct,3695,3046,0.8243572395128552,0.8117527561575337,0.8362879709717383,0.008243572395128552,219,1638,19927,0.3536165530948325
1,year_2025,T+7,2,target_2pct,3695,2637,0.7136671177266577,0.6988752882746797,0.728015119792538,0.014273342354533154,219,1638,19927,0.3536165530948325
1,year_2025,T+7,3,target_3pct,3695,2218,0.6002706359945873,0.5843798726371838,0.6159531181024035,0.01800811907983762,219,1638,19927,0.3536165530948325
1,year_2025,T+7,4,target_4pct,3695,1833,0.49607577807848446,0.4799667261449999,0.512192981369915,0.019843031123139378,219,1638,19927,0.3536165530948325
1,year_2025,T+7,5,target_5pct,3695,1523,0.4121786197564276,0.39640644788831014,0.4281332133937518,0.02060893098782138,219,1638,19927,0.3536165530948325
1,year_2025,T+7,6,target_6pct,3695,1259,0.34073071718538567,0.3256209746870047,0.3561712923838534,0.02044384303112314,219,1638,19927,0.3536165530948325
1,year_2025,T+7,7,target_7pct,3695,1022,0.27658998646820027,0.26240451975451456,0.2912395184221946,0.01936129905277402,219,1638,19927,0.3536165530948325
1,year_2025,T+7,8,target_8pct,3695,837,0.22652232746955345,0.2133136605546538,0.2402990597089011,0.018121786197564275,219,1638,19927,0.3536165530948325
1,year_2025,T+7,9,target_9pct,3695,690,0.18673883626522328,0.17450096030952178,0.1996274154500674,0.016806495263870094,219,1638,19927,0.3536165530948325
1,year_2025,T+7,10,target_10pct,3695,563,0.1523680649526387,0.1411417469305598,0.16431648085621534,0.01523680649526387,219,1638,19927,0.3536165530948325
1,year_2025,T+7,11,target_11pct,3695,464,0.12557510148849796,0.11527776065283316,0.13665019430474057,0.013813261163734776,219,1638,19927,0.3536165530948325
1,year_2025,T+7,12,target_12pct,3695,386,0.10446549391069013,0.09501060070085411,0.11474198778522761,0.012535859269282815,219,1638,19927,0.3536165530948325
1,year_2025,T+7,13,target_13pct,3695,336,0.09093369418132612,0.08208300326016497,0.10063409389803722,0.011821380243572396,219,1638,19927,0.3536165530948325
1,year_2025,T+7,14,target_14pct,3695,297,0.08037889039242219,0.07204196721774385,0.0895874467047123,0.011253044654939107,219,1638,19927,0.3536165530948325
1,year_2025,T+7,15,target_15pct,3695,258,0.06982408660351827,0.062045598328850225,0.07849613235785993,0.01047361299052774,219,1638,19927,0.3536165530948325
1,year_2025,T+7,16,target_16pct,3695,220,0.05953991880920163,0.05235765779703959,0.06763709948048212,0.00952638700947226,219,1638,19927,0.3536165530948325
1,year_2025,T+7,17,target_17pct,3695,197,0.05331529093369418,0.04652414738100834,0.061034283885688774,0.00906359945872801,219,1638,19927,0.3536165530948325
1,year_2025,T+7,18,target_18pct,3695,164,0.044384303112313936,0.03820353812683875,0.051511468863457886,0.007989174560216509,219,1638,19927,0.3536165530948325
1,year_2025,T+7,19,target_19pct,3695,142,0.038430311231393774,0.03269604389997479,0.04512334690605486,0.007301759133964817,219,1638,19927,0.3536165530948325
1,year_2025,T+7,20,target_20pct,3695,127,0.03437077131258457,0.028963340310139495,0.04074540309752629,0.006874154262516915,219,1638,19927,0.3536165530948325
1,year_2025,T+8,1,target_1pct,3695,3089,0.8359945872801082,0.8237074029835249,0.8475838466877236,0.008359945872801082,219,1638,19927,0.3536165530948325
1,year_2025,T+8,2,target_2pct,3695,2717,0.73531799729364,0.7208540040953316,0.7492931900964931,0.0147063599458728,219,1638,19927,0.3536165530948325
1,year_2025,T+8,3,target_3pct,3695,2324,0.6289580514208389,0.6132550837942797,0.644393148560412,0.01886874154262517,219,1638,19927,0.3536165530948325
1,year_2025,T+8,4,target_4pct,3695,1949,0.527469553450609,0.511351711310689,0.5435303360849065,0.02109878213802436,219,1638,19927,0.3536165530948325
1,year_2025,T+8,5,target_5pct,3695,1633,0.4419485791610284,0.4260041074042854,0.4580136347991115,0.022097428958051422,219,1638,19927,0.3536165530948325
1,year_2025,T+8,6,target_6pct,3695,1377,0.3726657645466847,0.3572151203020853,0.3883809063025684,0.02235994587280108,219,1638,19927,0.3536165530948325
1,year_2025,T+8,7,target_7pct,3695,1152,0.3117726657645467,0.2970386525177298,0.3268976631114661,0.021824086603518273,219,1638,19927,0.3536165530948325
1,year_2025,T+8,8,target_8pct,3695,963,0.26062246278755075,0.24672196322054363,0.2750201951892677,0.02084979702300406,219,1638,19927,0.3536165530948325
1,year_2025,T+8,9,target_9pct,3695,801,0.21677943166441135,0.20379105324008198,0.2303561132673997,0.019510148849797022,219,1638,19927,0.3536165530948325
1,year_2025,T+8,10,target_10pct,3695,674,0.1824086603518268,0.1702885895863628,0.19518842894830488,0.01824086603518268,219,1638,19927,0.3536165530948325
1,year_2025,T+8,11,target_11pct,3695,551,0.14912043301759134,0.1379994965241787,0.1609702133439054,0.01640324763193505,219,1638,19927,0.3536165530948325
1,year_2025,T+8,12,target_12pct,3695,453,0.12259810554803789,0.1124130665171427,0.1335670803482976,0.014711772665764546,219,1638,19927,0.3536165530948325
1,year_2025,T+8,13,target_13pct,3695,385,0.10419485791610285,0.09475151345606564,0.1144603652034585,0.01354533152909337,219,1638,19927,0.3536165530948325
1,year_2025,T+8,14,target_14pct,3695,333,0.09012178619756428,0.08130920000540122,0.0997857676731282,0.012617050067659001,219,1638,19927,0.3536165530948325
1,year_2025,T+8,15,target_15pct,3695,291,0.07875507442489851,0.07050095363458242,0.08788420132852821,0.011813261163734776,219,1638,19927,0.3536165530948325
1,year_2025,T+8,16,target_16pct,3695,253,0.06847090663058186,0.06076769645497861,0.07707048509894357,0.010955345060893098,219,1638,19927,0.3536165530948325
1,year_2025,T+8,17,target_17pct,3695,232,0.06278755074424898,0.05541076101665229,0.0710725141795605,0.010673883626522327,219,1638,19927,0.3536165530948325
1,year_2025,T+8,18,target_18pct,3695,197,0.05331529093369418,0.04652414738100834,0.061034283885688774,0.009596752368064952,219,1638,19927,0.3536165530948325
1,year_2025,T+8,19,target_19pct,3695,175,0.04736129905277402,0.04096987963617527,0.05469293544625486,0.008998646820027063,219,1638,19927,0.3536165530948325
1,year_2025,T+8,20,target_20pct,3695,152,0.041136671177266576,0.03519499374973416,0.04803149532187139,0.008227334235453316,219,1638,19927,0.3536165530948325
1,year_2025,T+9,1,target_1pct,3695,3123,0.8451962110960758,0.8331750197150117,0.8565003640591948,0.008451962110960758,219,1638,19927,0.3536165530948325
1,year_2025,T+9,2,target_2pct,3695,2769,0.7493910690121787,0.7351635320882481,0.7631005730845715,0.014987821380243573,219,1638,19927,0.3536165530948325
1,year_2025,T+9,3,target_3pct,3695,2408,0.6516914749661705,0.6361789530468657,0.6668889047386638,0.019550744248985116,219,1638,19927,0.3536165530948325
1,year_2025,T+9,4,target_4pct,3695,2044,0.5531799729364005,0.5371024232828828,0.5691470576356836,0.02212719891745602,219,1638,19927,0.3536165530948325
1,year_2025,T+9,5,target_5pct,3695,1736,0.46982408660351827,0.4537711456889829,0.48593970864984576,0.023491204330175916,219,1638,19927,0.3536165530948325
1,year_2025,T+9,6,target_6pct,3695,1470,0.39783491204330174,0.3821670047467832,0.4137150357277264,0.023870094722598104,219,1638,19927,0.3536165530948325
1,year_2025,T+9,7,target_7pct,3695,1240,0.33558863328822736,0.32054086061673204,0.35097791974953185,0.023491204330175916,219,1638,19927,0.3536165530948325
1,year_2025,T+9,8,target_8pct,3695,1050,0.28416779431664413,0.2698551876093422,0.2989287257109795,0.02273342354533153,219,1638,19927,0.3536165530948325
1,year_2025,T+9,9,target_9pct,3695,885,0.2395128552097429,0.22602659179647458,0.25354020014184464,0.02155615696887686,219,1638,19927,0.3536165530948325
1,year_2025,T+9,10,target_10pct,3695,743,0.20108254397834913,0.18847227734932043,0.21431371921782102,0.020108254397834913,219,1638,19927,0.3536165530948325
1,year_2025,T+9,11,target_11pct,3695,618,0.16725304465493912,0.15556640875775987,0.1796308594896828,0.018397834912043304,219,1638,19927,0.3536165530948325
1,year_2025,T+9,12,target_12pct,3695,517,0.1399188092016238,0.12910681318203027,0.15147876258309573,0.016790257104194857,219,1638,19927,0.3536165530948325
1,year_2025,T+9,13,target_13pct,3695,449,0.12151556156968876,0.11137185654908952,0.1324454510101204,0.01579702300405954,219,1638,19927,0.3536165530948325
1,year_2025,T+9,14,target_14pct,3695,384,0.10392422192151556,0.09449244682989107,0.11417872200307547,0.01454939106901218,219,1638,19927,0.3536165530948325
1,year_2025,T+9,15,target_15pct,3695,332,0.089851150202977,0.08105131550356615,0.0995029423484057,0.013477672530446549,219,1638,19927,0.3536165530948325
1,year_2025,T+9,16,target_16pct,3695,285,0.07713125845737483,0.06896102199405205,0.08617987400971303,0.012341001353179972,219,1638,19927,0.3536165530948325
1,year_2025,T+9,17,target_17pct,3695,261,0.07063599458728011,0.06281276649191653,0.07935109367446638,0.012008119079837619,219,1638,19927,0.3536165530948325
1,year_2025,T+9,18,target_18pct,3695,221,0.059810554803788905,0.052611846172198204,0.06792362093188109,0.010765899864682002,219,1638,19927,0.3536165530948325
1,year_2025,T+9,19,target_19pct,3695,193,0.052232746955345064,0.04551229635229053,0.059883295608176235,0.009924221921515562,219,1638,19927,0.3536165530948325
1,year_2025,T+9,20,target_20pct,3695,170,0.046008119079837616,0.039711494087166725,0.05324777186247545,0.009201623815967524,219,1638,19927,0.3536165530948325
1,year_2025,T+10,1,target_1pct,3695,3150,0.8525033829499323,0.8407036205787691,0.8635709285124923,0.008525033829499323,219,1638,19927,0.3536165530948325
1,year_2025,T+10,2,target_2pct,3695,2824,0.7642760487144791,0.7503199504710388,0.7776831951624482,0.015285520974289582,219,1638,19927,0.3536165530948325
1,year_2025,T+10,3,target_3pct,3695,2468,0.6679296346414073,0.6525766035130542,0.6829338438659305,0.02003788903924222,219,1638,19927,0.3536165530948325
1,year_2025,T+10,4,target_4pct,3695,2123,0.5745602165087956,0.5585491328009279,0.5904164244156882,0.022982408660351825,219,1638,19927,0.3536165530948325
1,year_2025,T+10,5,target_5pct,3695,1819,0.49228687415426253,0.47618317697878554,0.5084065929643231,0.024614343707713128,219,1638,19927,0.3536165530948325
1,year_2025,T+10,6,target_6pct,3695,1557,0.4213802435723951,0.40554851027582384,0.43737528510919615,0.025282814614343705,219,1638,19927,0.3536165530948325
1,year_2025,T+10,7,target_7pct,3695,1319,0.35696887686062245,0.3416764619622985,0.372558394702015,0.024987821380243573,219,1638,19927,0.3536165530948325
1,year_2025,T+10,8,target_8pct,3695,1123,0.3039242219215156,0.2893035343268354,0.3189521963321904,0.024313937753721246,219,1638,19927,0.3536165530948325
1,year_2025,T+10,9,target_9pct,3695,958,0.25926928281461437,0.24539402812275551,0.27364458115426793,0.023334235453315293,219,1638,19927,0.3536165530948325
1,year_2025,T+10,10,target_10pct,3695,820,0.2219215155615697,0.20881554654074588,0.23560510667133003,0.02219215155615697,219,1638,19927,0.3536165530948325
1,year_2025,T+10,11,target_11pct,3695,680,0.18403247631935046,0.17186792568457163,0.1968533518094416,0.020243572395128553,219,1638,19927,0.3536165530948325
1,year_2025,T+10,12,target_12pct,3695,581,0.15723951285520973,0.14585853251057146,0.16933247215424033,0.01886874154262517,219,1638,19927,0.3536165530948325
1,year_2025,T+10,13,target_13pct,3695,495,0.13396481732070364,0.12336133089024966,0.14532862869060936,0.017415426251691474,219,1638,19927,0.3536165530948325
1,year_2025,T+10,14,target_14pct,3695,422,0.1142083897158322,0.10435090950405425,0.12486723273810071,0.01598917456021651,219,1638,19927,0.3536165530948325
1,year_2025,T+10,15,target_15pct,3695,370,0.10013531799729364,0.09086771963988649,0.11023351162127377,0.015020297699594044,219,1638,19927,0.3536165530948325
1,year_2025,T+10,16,target_16pct,3695,324,0.08768606224627876,0.07898915275589427,0.09723942648361684,0.014029769959404602,219,1638,19927,0.3536165530948325
1,year_2025,T+10,17,target_17pct,3695,289,0.07821380243572396,0.06998752135959552,0.08731621395039994,0.013296346414073073,219,1638,19927,0.3536165530948325
1,year_2025,T+10,18,target_18pct,3695,248,0.06711772665764547,0.05949070542761145,0.07564392699352279,0.012081190798376183,219,1638,19927,0.3536165530948325
1,year_2025,T+10,19,target_19pct,3695,219,0.05926928281461434,0.05210351367284754,0.06735053377811656,0.011261163734776725,219,1638,19927,0.3536165530948325
1,year_2025,T+10,20,target_20pct,3695,195,0.05277401894451962,0.046018117029758804,0.060458894583823135,0.010554803788903925,219,1638,19927,0.3536165530948325
1,year_2025,T+11,1,target_1pct,3695,3180,0.8606224627875507,0.849080052937837,0.8714157909501521,0.008606224627875508,219,1638,19927,0.3536165530948325
1,year_2025,T+11,2,target_2pct,3695,2866,0.7756427604871448,0.7619095670978208,0.7888033912510849,0.015512855209742896,219,1638,19927,0.3536165530948325
1,year_2025,T+11,3,target_3pct,3695,2521,0.6822733423545332,0.667078073716981,0.6970899944695562,0.020468200270635995,219,1638,19927,0.3536165530948325
1,year_2025,T+11,4,target_4pct,3695,2188,0.5921515561569689,0.5762179705714957,0.6078937253713639,0.023686062246278755,219,1638,19927,0.3536165530948325
1,year_2025,T+11,5,target_5pct,3695,1901,0.5144790257104195,0.4983571150592461,0.530570860661585,0.025723951285520977,219,1638,19927,0.3536165530948325
1,year_2025,T+11,6,target_6pct,3695,1632,0.44167794316644116,0.425734773358271,0.45774225901856835,0.026500676589986467,219,1638,19927,0.3536165530948325
1,year_2025,T+11,7,target_7pct,3695,1402,0.3794316644113667,0.3639182556162612,0.3951955166523323,0.026560216508795673,219,1638,19927,0.3536165530948325
1,year_2025,T+11,8,target_8pct,3695,1200,0.32476319350473615,0.3098525180051027,0.34003786929885754,0.025981055480378892,219,1638,19927,0.3536165530948325
1,year_2025,T+11,9,target_9pct,3695,1021,0.276319350473613,0.26213851917713155,0.29096480917302003,0.02486874154262517,219,1638,19927,0.3536165530948325
1,year_2025,T+11,10,target_10pct,3695,888,0.24032476319350474,0.2268217402347581,0.2543671811832339,0.024032476319350474,219,1638,19927,0.3536165530948325
1,year_2025,T+11,11,target_11pct,3695,738,0.19972936400541272,0.1871530973521731,0.2129293500821804,0.0219702300405954,219,1638,19927,0.3536165530948325
1,year_2025,T+11,12,target_12pct,3695,634,0.17158322056833558,0.15976928039042415,0.18407934508193993,0.020589986468200268,219,1638,19927,0.3536165530948325
1,year_2025,T+11,13,target_13pct,3695,549,0.14857916102841678,0.1374759691054477,0.16041232110952122,0.019315290933694183,219,1638,19927,0.3536165530948325
1,year_2025,T+11,14,target_14pct,3695,479,0.12963464140730718,0.11918730376498704,0.14085129859095055,0.018148849797023008,219,1638,19927,0.3536165530948325
1,year_2025,T+11,15,target_15pct,3695,420,0.11366711772665765,0.10383135631025582,0.12430536627878397,0.017050067658998646,219,1638,19927,0.3536165530948325
1,year_2025,T+11,16,target_16pct,3695,369,0.09986468200270636,0.09060897107922233,0.10995155035538035,0.015978349120433017,219,1638,19927,0.3536165530948325
1,year_2025,T+11,17,target_17pct,3695,330,0.08930987821380243,0.08053562198311394,0.09893721621574271,0.015182679296346414,219,1638,19927,0.3536165530948325
1,year_2025,T+11,18,target_18pct,3695,282,0.07631935047361299,0.06819147161733466,0.08532729490675765,0.013737483085250338,219,1638,19927,0.3536165530948325
1,year_2025,T+11,19,target_19pct,3695,247,0.06684709066305819,0.05923541874896293,0.07535850384561371,0.012700947225981056,219,1638,19927,0.3536165530948325
1,year_2025,T+11,20,target_20pct,3695,221,0.059810554803788905,0.052611846172198204,0.06792362093188109,0.011962110960757782,219,1638,19927,0.3536165530948325
1,year_2025,T+12,1,target_1pct,3695,3207,0.8679296346414073,0.8566297247692861,0.8784652844357579,0.008679296346414072,219,1638,19927,0.3536165530948325
1,year_2025,T+12,2,target_2pct,3695,2900,0.7848443843031123,0.7713020914574665,0.7977950009943974,0.01569688768606225,219,1638,19927,0.3536165530948325
1,year_2025,T+12,3,target_3pct,3695,2580,0.6982408660351827,0.6832405483280893,0.7128293996253455,0.02094722598105548,219,1638,19927,0.3536165530948325
1,year_2025,T+12,4,target_4pct,3695,2253,0.6097428958051421,0.5939078002501119,0.625350034418991,0.024389715832205682,219,1638,19927,0.3536165530948325
1,year_2025,T+12,5,target_5pct,3695,1961,0.5307171853856563,0.5146020642456748,0.5467685010686117,0.026535859269282813,219,1638,19927,0.3536165530948325
1,year_2025,T+12,6,target_6pct,3695,1711,0.46305818673883625,0.4470269257753863,0.4791661828995026,0.027783491204330175,219,1638,19927,0.3536165530948325
1,year_2025,T+12,7,target_7pct,3695,1480,0.40054127198917455,0.3848526187953403,0.41643651994474523,0.02803788903924222,219,1638,19927,0.3536165530948325
1,year_2025,T+12,8,target_8pct,3695,1274,0.34479025710419486,0.329633003872788,0.360269910596434,0.02758322056833559,219,1638,19927,0.3536165530948325
1,year_2025,T+12,9,target_9pct,3695,1089,0.294722598105548,0.28024127087715545,0.3096303256789122,0.02652503382949932,219,1638,19927,0.3536165530948325
1,year_2025,T+12,10,target_10pct,3695,945,0.2557510148849797,0.24194221823415749,0.2700671632976172,0.02557510148849797,219,1638,19927,0.3536165530948325
1,year_2025,T+12,11,target_11pct,3695,799,0.2162381596752368,0.2032623346933111,0.22980341216105538,0.023786197564276048,219,1638,19927,0.3536165530948325
1,year_2025,T+12,12,target_12pct,3695,689,0.186468200270636,0.17423761179230635,0.1993500541407252,0.022376184032476317,219,1638,19927,0.3536165530948325
1,year_2025,T+12,13,target_13pct,3695,599,0.16211096075778078,0.150579272985928,0.17434450855692044,0.021074424898511503,219,1638,19927,0.3536165530948325
1,year_2025,T+12,14,target_14pct,3695,524,0.14181326116373477,0.13093636992724164,0.1534341746237875,0.01985385656292287,219,1638,19927,0.3536165530948325
1,year_2025,T+12,15,target_15pct,3695,466,0.12611637347767254,0.1157988260965034,0.13721054851418554,0.01891745602165088,219,1638,19927,0.3536165530948325
1,year_2025,T+12,16,target_16pct,3695,413,0.11177266576454668,0.10201350251985918,0.12233825128327748,0.01788362652232747,219,1638,19927,0.3536165530948325
1,year_2025,T+12,17,target_17pct,3695,369,0.09986468200270636,0.09060897107922233,0.10995155035538035,0.016976995940460083,219,1638,19927,0.3536165530948325
1,year_2025,T+12,18,target_18pct,3695,316,0.08552097428958051,0.07692865222624298,0.0949742484008074,0.015393775372124491,219,1638,19927,0.3536165530948325
1,year_2025,T+12,19,target_19pct,3695,277,0.0749661705006766,0.06690951715135846,0.08390570023994592,0.014243572395128553,219,1638,19927,0.3536165530948325
1,year_2025,T+12,20,target_20pct,3695,249,0.06738836265223275,0.05974602955758599,0.07592931269010585,0.01347767253044655,219,1638,19927,0.3536165530948325
1,year_2025,T+13,1,target_1pct,3695,3228,0.8736129905277402,0.8625092985233719,0.8839406170393816,0.008736129905277402,219,1638,19927,0.3536165530948325
1,year_2025,T+13,2,target_2pct,3695,2936,0.7945872801082544,0.7812578279249166,0.8073048182830206,0.015891745602165087,219,1638,19927,0.3536165530948325
1,year_2025,T+13,3,target_3pct,3695,2626,0.7106901217861976,0.6958564736018366,0.7250861263732477,0.02132070365358593,219,1638,19927,0.3536165530948325
1,year_2025,T+13,4,target_4pct,3695,2319,0.6276048714479026,0.6118917456639562,0.6430529375579476,0.025104194857916103,219,1638,19927,0.3536165530948325
1,year_2025,T+13,5,target_5pct,3695,2035,0.550744248985115,0.5346610354849496,0.5667220569945984,0.02753721244925575,219,1638,19927,0.3536165530948325
1,year_2025,T+13,6,target_6pct,3695,1788,0.4838971583220568,0.4678086093293598,0.5000191559904635,0.02903382949932341,219,1638,19927,0.3536165530948325
1,year_2025,T+13,7,target_7pct,3695,1557,0.4213802435723951,0.40554851027582384,0.43737528510919615,0.02949661705006766,219,1638,19927,0.3536165530948325
1,year_2025,T+13,8,target_8pct,3695,1359,0.36779431664411366,0.35239087889308646,0.38347237083353064,0.029423545331529095,219,1638,19927,0.3536165530948325
1,year_2025,T+13,9,target_9pct,3695,1178,0.318809201623816,0.30397782916507365,0.3340169419546197,0.028692828146143438,219,1638,19927,0.3536165530948325
1,year_2025,T+13,10,target_10pct,3695,1024,0.27713125845737485,0.262936540655014,0.29178891717481037,0.027713125845737485,219,1638,19927,0.3536165530948325
1,year_2025,T+13,11,target_11pct,3695,879,0.2378890392422192,0.22443649978613853,0.2518860331928352,0.026167794316644115,219,1638,19927,0.3536165530948325
1,year_2025,T+13,12,target_12pct,3695,761,0.20595399188092017,0.19322320665980297,0.21929556678537512,0.02471447902571042,219,1638,19927,0.3536165530948325
1,year_2025,T+13,13,target_13pct,3695,669,0.18105548037889038,0.168972757194905,0.19380071220697473,0.02353721244925575,219,1638,19927,0.3536165530948325
1,year_2025,T+13,14,target_14pct,3695,584,0.15805142083897158,0.14664505196156669,0.1701680821829179,0.022127198917456025,219,1638,19927,0.3536165530948325
1,year_2025,T+13,15,target_15pct,3695,523,0.1415426251691475,0.13067496282560442,0.15315487189886717,0.021231393775372125,219,1638,19927,0.3536165530948325
1,year_2025,T+13,16,target_16pct,3695,463,0.1253044654939107,0.11501725216212089,0.13636999296889527,0.02004871447902571,219,1638,19927,0.3536165530948325
1,year_2025,T+13,17,target_17pct,3695,406,0.10987821380243572,0.10019657002022445,0.12037021499700906,0.018679296346414073,219,1638,19927,0.3536165530948325
1,year_2025,T+13,18,target_18pct,3695,355,0.09607577807848444,0.08698881813917356,0.10600176572362287,0.017293640054127198,219,1638,19927,0.3536165530948325
1,year_2025,T+13,19,target_19pct,3695,312,0.0844384303112314,0.07589904303409586,0.09384101828672416,0.016043301759133967,219,1638,19927,0.3536165530948325
1,year_2025,T+13,20,target_20pct,3695,279,0.07550744248985115,0.06742220358819512,0.08447443345622443,0.01510148849797023,219,1638,19927,0.3536165530948325
1,year_2025,T+14,1,target_1pct,3695,3267,0.8841677943166442,0.8734476047834062,0.8940899940150934,0.008841677943166442,219,1638,19927,0.3536165530948325
1,year_2025,T+14,2,target_2pct,3695,2981,0.8067658998646821,0.7937188608604491,0.8191757275425797,0.01613531799729364,219,1638,19927,0.3536165530948325
1,year_2025,T+14,3,target_3pct,3695,2680,0.7253044654939107,0.7106835849192336,0.7394573456899605,0.02175913396481732,219,1638,19927,0.3536165530948325
1,year_2025,T+14,4,target_4pct,3695,2383,0.6449255751014885,0.629352428004646,0.6601976841169437,0.02579702300405954,219,1638,19927,0.3536165530948325
1,year_2025,T+14,5,target_5pct,3695,2108,0.5705006765899865,0.5544746481941373,0.586380261624115,0.028525033829499325,219,1638,19927,0.3536165530948325
1,year_2025,T+14,6,target_6pct,3695,1853,0.5014884979702301,0.48537339996386153,0.5176005040822054,0.030089309878213805,219,1638,19927,0.3536165530948325
1,year_2025,T+14,7,target_7pct,3695,1630,0.44113667117726657,0.42519611970856613,0.45719949301515794,0.030879566982408662,219,1638,19927,0.3536165530948325
1,year_2025,T+14,8,target_8pct,3695,1440,0.38971583220568334,0.3741131860722436,0.4055475596055383,0.031177266576454667,219,1638,19927,0.3536165530948325
1,year_2025,T+14,9,target_9pct,3695,1284,0.3474966170500677,0.3323083767969476,0.3630016359378503,0.03127469553450609,219,1638,19927,0.3536165530948325
1,year_2025,T+14,10,target_10pct,3695,1130,0.30581867388362655,0.2911701695880101,0.32087052985691883,0.030581867388362657,219,1638,19927,0.3536165530948325
1,year_2025,T+14,11,target_11pct,3695,969,0.26224627875507445,0.24831571513047257,0.27667070223868434,0.02884709066305819,219,1638,19927,0.3536165530948325
1,year_2025,T+14,12,target_12pct,3695,852,0.23058186738836264,0.2172845142983928,0.244438853363526,0.027669824086603515,219,1638,19927,0.3536165530948325
1,year_2025,T+14,13,target_13pct,3695,745,0.20162381596752368,0.18900001347630524,0.21486740274395139,0.02621109607577808,219,1638,19927,0.3536165530948325
1,year_2025,T+14,14,target_14pct,3695,664,0.179702300405954,0.1676571826526063,0.19241273761648553,0.025158322056833562,219,1638,19927,0.3536165530948325
1,year_2025,T+14,15,target_15pct,3695,595,0.16102841677943167,0.14952988529559366,0.17323105694102442,0.02415426251691475,219,1638,19927,0.3536165530948325
1,year_2025,T+14,16,target_16pct,3695,527,0.14262516914749662,0.13172067427178022,0.15427199975892172,0.02282002706359946,219,1638,19927,0.3536165530948325
1,year_2025,T+14,17,target_17pct,3695,477,0.12909336941813263,0.11866582642507363,0.1402913562777488,0.02194587280108255,219,1638,19927,0.3536165530948325
1,year_2025,T+14,18,target_18pct,3695,426,0.11529093369418132,0.10539023478775697,0.12599074676062835,0.020752368064952637,219,1638,19927,0.3536165530948325
1,year_2025,T+14,19,target_19pct,3695,374,0.10121786197564277,0.09190293044592925,0.1113611401214614,0.019231393775372127,219,1638,19927,0.3536165530948325
