lag,horizon,target_pct,n,target_hits,target_hit_rate,mean_target_zero_return,entry_dates,codes
7,T+2,1,18728,12445,0.6645130286202477,0.0066451302862024775,1172,2393
7,T+2,2,18728,9812,0.5239214011106365,0.01047842802221273,1172,2393
7,T+2,3,18728,7497,0.40030969671080735,0.01200929090132422,1172,2393
7,T+2,4,18728,5735,0.3062259718069201,0.012249038872276805,1172,2393
7,T+2,5,18728,4354,0.2324861170439983,0.011624305852199916,1172,2393
7,T+2,6,18728,3316,0.17706108500640752,0.010623665100384452,1172,2393
7,T+2,7,18728,2573,0.1373878684322939,0.009617150790260574,1172,2393
7,T+2,8,18728,2016,0.10764630499786416,0.008611704399829133,1172,2393
7,T+2,9,18728,1558,0.08319094404100812,0.0074871849636907305,1172,2393
7,T+2,10,18728,1216,0.06492951730029901,0.006492951730029901,1172,2393
7,T+2,11,18728,976,0.05211448099102947,0.005732592909013242,1172,2393
7,T+2,12,18728,767,0.04095472020504058,0.00491456642460487,1172,2393
7,T+2,13,18728,611,0.03262494660401538,0.004241243058521999,1172,2393
7,T+2,14,18728,486,0.025950448526270823,0.0036330627936779158,1172,2393
7,T+2,15,18728,390,0.020824434002563008,0.003123665100384451,1172,2393
7,T+2,16,18728,310,0.01655275523280649,0.002648440837249039,1172,2393
7,T+2,17,18728,246,0.013135412217001282,0.002233020076890218,1172,2393
7,T+2,18,18728,198,0.010572404955147373,0.001903032891926527,1172,2393
7,T+2,19,18728,166,0.008863733447244768,0.001684109354976506,1172,2393
7,T+2,20,18728,144,0.007689021785561726,0.0015378043571123452,1172,2393
0,T+3,1,20114,13977,0.694889131947897,0.006948891319478971,1170,2523
0,T+3,2,20114,11269,0.560256537734911,0.011205130754698221,1170,2523
0,T+3,3,20114,8896,0.44227900964502337,0.013268370289350701,1170,2523
0,T+3,4,20114,6956,0.3458287759769315,0.01383315103907726,1170,2523
0,T+3,5,20114,5464,0.27165158596002786,0.013582579298001394,1170,2523
0,T+3,6,20114,4264,0.21199164760863082,0.012719498856517849,1170,2523
0,T+3,7,20114,3390,0.16853932584269662,0.011797752808988765,1170,2523
0,T+3,8,20114,2722,0.1353286268270856,0.010826290146166848,1170,2523
0,T+3,9,20114,2191,0.10892910410659243,0.009803619369593319,1170,2523
0,T+3,10,20114,1757,0.08735209306950383,0.008735209306950383,1170,2523
0,T+3,11,20114,1459,0.07253654171224024,0.007979019588346426,1170,2523
0,T+3,12,20114,1206,0.05995823804315402,0.007194988565178482,1170,2523
